"name","mouse","value","time","box"
"logE","A",6189207.30758458,16,"03"
"logR","A",1352932.78457961,16,"03"
"logW","A",23390736.649336,16,"03"
"logN","A",2063161.34162857,16,"03"
"logE","GROUP",Inf,17,"03"
"logM","GROUP",0,17,"03"
"logN","GROUP",2241040.33017245,17,"03"
"logR","GROUP",1658956.87403848,17,"03"
"logW","GROUP",27043855.5314904,17,"03"
"logM","C",0.00143901724914814,17,"03"
"logE","C",2845960.4539653,17,"03"
"logR","C",2709317.06605315,17,"03"
"logW","C",19948616.1320365,17,"03"
"logN","C",2024557.0189418,17,"03"
"logM","B",0.0373188970699234,17,"03"
"logE","B",3853310.63010257,17,"03"
"logR","B",1845756.87105857,17,"03"
"logW","B",32560304.0973297,17,"03"
"logN","B",1423947.24684377,17,"03"
"logM","A",7.02013818620386,17,"03"
"logE","A",6337081.40989761,17,"03"
"logR","A",1245309.42112792,17,"03"
"logW","A",29353604.9015676,17,"03"
"logN","A",1238307.4600431,17,"03"
"logE","GROUP",0,18,"03"
"logM","GROUP",0,18,"03"
"logN","GROUP",2910567.89388472,18,"03"
"logR","GROUP",1464338.85220725,18,"03"
"logW","GROUP",39201424.095296,18,"03"
"logM","C",0.000150010764467245,18,"03"
"logE","C",4690274.12860641,18,"03"
"logR","C",2150279.21117684,18,"03"
"logW","C",28916518.9560128,18,"03"
"logN","C",2746142.0996821,18,"03"
"logM","B",0.000564096224370354,18,"03"
"logE","B",4897561.29370337,18,"03"
"logR","B",1948743.53150234,18,"03"
"logW","B",47197792.7817813,18,"03"
"logN","B",1834919.16630483,18,"03"
"logM","A",0.726387323109561,18,"03"
"logE","A",6974338.84441807,18,"03"
"logR","A",670000.870685711,18,"03"
