"name","mouse","value","time","box"
"logR","Group",1075250.86633599,18,"02"
"logW","Group",10221166.292506,18,"02"
"logR","A",1205661.20687723,18,"02"
"logE","A",6631840.41752426,18,"02"
"logM","A",3363.97408944605,18,"02"
"logN","A",1789499.66291638,18,"02"
"logW","A",43406466.7847667,18,"02"
"logR","B",958368.851224916,18,"02"
"logE","B",4054607.58299997,18,"02"
"logM","B",102.858377559366,18,"02"
"logN","B",1789499.66276702,18,"02"
"logW","B",14057414.3000667,18,"02"
"logR","C",2797392.95021989,18,"02"
"logE","C",3275267.0288621,18,"02"
"logM","C",4062.7320380595,18,"02"
"logN","C",2354827.84875697,18,"02"
"logW","C",11081741.8052442,18,"02"
"logE","Group",4364098.40593851,19,"02"
"logM","Group",916.424066773182,19,"02"
"logN","Group",1744408.54269221,19,"02"
"logR","Group",1308151.80666871,19,"02"
"logW","Group",10105161.1395604,19,"02"
"logR","A",1432607.9535732,19,"02"
"logE","A",6226439.02653275,19,"02"
"logM","A",64.0782005892987,19,"02"
"logN","A",1744408.54271634,19,"02"
"logW","A",35610614.9981845,19,"02"
"logR","B",1194867.97354309,19,"02"
"logE","B",3512175.25938712,19,"02"
"logM","B",26.5533783031176,19,"02"
